new index,기존 index,시장명,소재지지번주소,위도,경도,법정동코드,행정동코드,시도명,시군구명,읍면동명,5일장,복합장,상설장,점포수,공중화장실보유여부,주차장보유여부,운영기간,대형마트,주차장,지하철역,학교,편의점,"주유소,충전소",문화시설,관광명소,음식점,카페,공시지가,행정동 인구,행정동 인구 0 - 4세,행정동 인구 5 - 9세,행정동 인구 10 - 14세,행정동 인구 15 - 19세,행정동 인구 20 - 24세,행정동 인구 25 - 29세,행정동 인구 30 - 34세,행정동 인구 35 - 39세,행정동 인구 40 - 44세,행정동 인구 45 - 49세,행정동 인구 50 - 54세,행정동 인구 55 - 59세,행정동 인구 60 - 64세,행정동 인구 65 - 69세,행정동 인구 70 - 74세,행정동 인구 75 - 79세,행정동 인구 80 - 84세,행정동 인구 85 - 89세,행정동 인구 90 - 94세,행정동 인구 95 - 99세,행정동 인구 100+,행정시구 인구,행정시구 인구 0 - 4세,행정시구 인구 5 - 9세,행정시구 인구 10 - 14세,행정시구 인구 15 - 19세,행정시구 인구 20 - 24세,행정시구 인구 25 - 29세,행정시구 인구 30 - 34세,행정시구 인구 35 - 39세,행정시구 인구 40 - 44세,행정시구 인구 45 - 49세,행정시구 인구 50 - 54세,행정시구 인구 55 - 59세,행정시구 인구 60 - 64세,행정시구 인구 65 - 69세,행정시구 인구 70 - 74세,행정시구 인구 75 - 79세,행정시구 인구 80 - 84세,행정시구 인구 85 - 89세,행정시구 인구 90 - 94세,행정시구 인구 95 - 99세,행정시구 인구 100+,시도별 소득월액,농산물이 주요품목
289,303,동부시장,,36.34943,126.5968,4418010100,4418051500,충청남도,보령시,대천1동,0,1,0,63,1,1,61,2,25,0,5,40,3,8,1,629,81,696758,14454,435,645,685,777,904,774,694,872,1006,1276,1212,1251,1139,921,740,502,380,167,54,12,8,100229,2523,3614,3976,4319,5077,4451,4074,5387,6223,7722,8112,9100,9440,7647,6279,5000,4051,2238,759,172,65,1331940,0
303,317,강경젓갈시장,,36.15756,127.0098,4423025030,4423025000,충청남도,논산시,강경읍,0,0,1,93,1,0,32,1,21,0,3,4,2,2,4,113,15,330667,8375,122,220,304,368,433,287,261,307,418,564,686,805,930,743,648,521,408,227,83,24,16,116675,3043,4189,4696,5110,6025,5362,4943,5821,6762,8641,9352,10351,11285,8722,6945,6102,5047,3003,966,217,93,1243114,0
323,337,장항전통시장,,36.01556,126.6946,4477025024,4477025000,충청남도,서천군,장항읍,0,0,1,107,1,1,11,1,20,0,3,17,2,1,3,159,27,255190,11126,225,332,386,477,572,492,393,478,651,894,933,996,1084,903,799,668,501,237,88,12,5,51866,913,1393,1550,1937,2086,1791,1510,1955,2494,3350,3872,4631,5396,4836,4292,3745,3278,1962,701,130,44,1371423,0
296,310,온양온천시장,,36.78358,127.0021,4420010100,4420057000,충청남도,아산시,온양1동,0,1,0,482,1,1,13,0,54,1,8,60,1,5,4,819,113,1095985,9468,491,410,346,386,459,620,788,962,777,742,669,660,644,474,372,299,207,93,47,9,13,316129,13715,19231,18389,16071,17679,18912,20292,28128,28967,27334,24613,21676,18767,13118,10052,8037,6260,3448,1091,235,114,1359634,0
313,327,중부시장,,36.10454,127.491,4471025024,4471025000,충청남도,금산군,금산읍,1,0,0,24,1,1,32,2,29,0,8,22,2,10,2,332,47,477734,22858,641,1032,1227,1237,1259,921,847,1317,1631,1925,1909,1850,1862,1549,1331,1036,753,378,110,28,15,51413,1016,1549,2121,2168,2221,1799,1599,2166,2687,3529,4223,4864,5396,4442,3612,3233,2715,1487,447,108,31,1238749,0
315,329,금산인삼쇼핑센터,,36.10151,127.4989,4471025022,4471025000,충청남도,금산군,금산읍,0,0,1,52,1,1,11,0,23,0,4,12,3,3,3,200,28,510071,22858,641,1032,1227,1237,1259,921,847,1317,1631,1925,1909,1850,1862,1549,1331,1036,753,378,110,28,15,51413,1016,1549,2121,2168,2221,1799,1599,2166,2687,3529,4223,4864,5396,4442,3612,3233,2715,1487,447,108,31,1238749,0
316,330,금산인삼전통시장,,36.10057,127.4924,4471025022,4471025000,충청남도,금산군,금산읍,0,0,1,75,1,1,10,1,26,0,6,15,3,3,4,254,35,510071,22858,641,1032,1227,1237,1259,921,847,1317,1631,1925,1909,1850,1862,1549,1331,1036,753,378,110,28,15,51413,1016,1549,2121,2168,2221,1799,1599,2166,2687,3529,4223,4864,5396,4442,3612,3233,2715,1487,447,108,31,1238749,0
309,323,금산수삼센타,,36.1001,127.4965,4471025022,4471025000,충청남도,금산군,금산읍,1,0,0,333,1,1,23,1,26,0,5,13,4,3,4,219,31,510071,22858,641,1032,1227,1237,1259,921,847,1317,1631,1925,1909,1850,1862,1549,1331,1036,753,378,110,28,15,51413,1016,1549,2121,2168,2221,1799,1599,2166,2687,3529,4223,4864,5396,4442,3612,3233,2715,1487,447,108,31,1238749,0
488,520,장미원골목시장,서울특별시 강북구 수유동 313-14,37.64465,127.0145,1130510300,1130566000,서울특별시,강북구,인수동,0,0,1,103,0,0,,1,35,2,8,62,3,7,4,767,158,2943555,31319,638,927,1037,1106,1881,2223,1817,2030,2095,2412,2647,2780,2796,2171,1849,1366,957,378,149,41,19,308055,6615,9099,10048,11979,19671,23273,18553,20204,21169,25549,26491,26151,25940,19952,16545,13542,8102,3414,1173,336,249,1298784,0
693,758,사당1동먹자골목상점가,서울특별시 동작구 사당동 1032-31,37.47843,126.9806,1159010700,1159053000,서울특별시,동작구,상도제1동,0,0,1,109,0,0,,7,69,4,7,88,5,6,0,1417,267,5262427,45139,1262,1657,1577,1626,4858,4986,3120,3187,3201,3368,3259,3094,3075,2203,1761,1342,875,430,170,49,39,391220,10942,13622,13111,14710,27603,38942,31789,30307,28722,30190,29702,28641,28011,21151,17066,12689,8108,3787,1432,382,313,1403742,0
339,353,예산상설시장,,36.67723,126.8495,4481025021,4481025000,충청남도,예산군,예산읍,1,0,0,120,1,1,40,0,22,0,1,8,3,5,2,130,21,390645,33401,790,1338,1548,1762,2032,1509,1266,1721,2137,2843,2887,3048,2982,2383,1848,1426,1067,591,173,38,12,78084,1423,2208,2616,3040,3630,3200,2771,3359,4023,5500,6265,7412,8010,6733,5558,4893,4149,2418,686,150,40,1257796,0
290,304,웅천시장,,36.23203,126.6004,4418025021,4418025000,충청남도,보령시,웅천읍,1,0,0,132,1,1,93,1,4,0,3,2,2,0,4,60,14,158948,6229,49,93,124,190,213,203,168,181,249,355,515,616,833,670,575,476,381,222,94,19,3,100229,2523,3614,3976,4319,5077,4451,4074,5387,6223,7722,8112,9100,9440,7647,6279,5000,4051,2238,759,172,65,1331940,0
1584,2286,동소문스카이상가,서울특별시 성북구 돈암동 609-1 한신한진아파트,37.59291,127.0094,1129010300,1129059000,서울특별시,성북구,돈암제2동,0,0,1,145,1,1,,2,60,3,17,75,3,47,3,1215,327,3052400,24589,754,1267,1471,1402,1569,1452,1346,1698,2002,2512,2270,1808,1614,1110,807,649,451,268,110,19,10,437153,12220,16602,17340,19805,32361,34611,28291,31552,31950,37889,36742,32639,31538,23359,18564,15004,9746,4483,1658,415,384,1386843,1
308,322,당진전통시장,,36.89046,126.6294,4427010100,4427051000,충청남도,당진시,당진1동,1,0,0,262,1,1,47,5,32,0,5,50,1,6,0,537,82,1112647,24406,1121,1440,1374,1145,1407,1999,2144,2355,2177,2059,1810,1575,1238,832,660,485,324,184,61,15,1,166249,6621,8940,8366,7321,7814,8261,9812,13015,13149,13521,12936,12998,12164,8843,7363,5943,5098,2867,932,215,70,1377370,0
338,352,역전시장,,36.68704,126.8299,4481025025,4481025000,충청남도,예산군,예산읍,1,0,0,37,1,1,66,2,26,0,4,17,4,0,2,267,36,279315,33401,790,1338,1548,1762,2032,1509,1266,1721,2137,2843,2887,3048,2982,2383,1848,1426,1067,591,173,38,12,78084,1423,2208,2616,3040,3630,3200,2771,3359,4023,5500,6265,7412,8010,6733,5558,4893,4149,2418,686,150,40,1257796,0
302,316,강경대흥시장,,36.15598,127.0137,4423025029,4423025000,충청남도,논산시,강경읍,0,0,1,110,1,1,66,1,22,0,6,5,2,2,4,114,15,621973,8375,122,220,304,368,433,287,261,307,418,564,686,805,930,743,648,521,408,227,83,24,16,116675,3043,4189,4696,5110,6025,5362,4943,5821,6762,8641,9352,10351,11285,8722,6945,6102,5047,3003,966,217,93,1243114,0
1913,2877,정읍산외한우마을상점가,전라북도 정읍시 산외면 평사리 461-8,35.62131,127.0393,4518044022,4518044000,전라북도,정읍시,산외면,0,0,1,40,1,1,,1,0,0,2,0,2,1,8,18,2,38371,2128,24,32,41,49,61,59,45,57,56,142,174,185,245,206,194,231,182,108,29,8,0,108508,2479,3891,4426,5238,5976,4628,3897,4970,6443,8381,9039,9355,9527,7396,7130,6273,5120,3064,960,202,113,1201742,0
340,354,예산시장,,36.67723,126.8495,4481025021,4481025000,충청남도,예산군,예산읍,1,0,0,11,1,1,95,0,22,0,1,8,3,5,2,130,21,390645,33401,790,1338,1548,1762,2032,1509,1266,1721,2137,2843,2887,3048,2982,2383,1848,1426,1067,591,173,38,12,78084,1423,2208,2616,3040,3630,3200,2771,3359,4023,5500,6265,7412,8010,6733,5558,4893,4149,2418,686,150,40,1257796,0
335,349,광시시장,,36.54896,126.7744,4481033021,4481033000,충청남도,예산군,광시면,1,0,0,13,1,1,96,1,2,0,2,2,1,0,3,35,8,100390,3184,27,56,54,84,93,76,63,73,113,171,245,304,375,311,309,280,322,172,48,7,1,78084,1423,2208,2616,3040,3630,3200,2771,3359,4023,5500,6265,7412,8010,6733,5558,4893,4149,2418,686,150,40,1257796,0
307,321,연산시장,,36.21626,127.2161,4423036021,4423036000,충청남도,논산시,연산면,1,0,0,17,1,1,110,0,2,0,2,2,1,0,0,41,7,145400,6137,63,131,165,164,190,189,167,178,212,357,518,695,829,649,504,442,374,212,77,13,8,116675,3043,4189,4696,5110,6025,5362,4943,5821,6762,8641,9352,10351,11285,8722,6945,6102,5047,3003,966,217,93,1243114,0
1909,2873,그린상점가,전라북도 익산시 신동 789-6,35.96282,126.9582,4514012100,4514065600,전라북도,익산시,신동,0,0,1,81,1,1,,0,27,0,6,34,11,1,1,365,83,486193,15622,290,339,410,714,2519,1544,754,724,729,969,1129,1164,1139,889,804,656,450,259,101,28,11,282276,7536,11630,12853,15055,19528,16674,12688,15779,18675,23260,24685,24311,23435,17049,13837,10684,7891,4615,1646,339,106,1243771,0
291,305,중앙시장,,36.3506,126.5935,4418010100,4418052500,충청남도,보령시,대천2동,0,1,0,128,1,1,61,2,25,0,3,30,3,8,1,368,63,696758,6931,210,282,331,320,350,384,346,412,512,607,579,589,533,447,348,297,235,112,26,7,4,100229,2523,3614,3976,4319,5077,4451,4074,5387,6223,7722,8112,9100,9440,7647,6279,5000,4051,2238,759,172,65,1331940,0
333,347,홍성전통시장,,36.60212,126.668,4480025022,4480025000,충청남도,홍성군,홍성읍,0,1,0,139,1,1,72,2,40,0,6,27,6,5,5,380,55,440078,38232,928,1530,2005,2336,2754,2120,1575,2008,2623,3484,3470,3313,2941,2223,1798,1302,1026,561,174,43,18,100102,3260,4456,4810,4796,5160,4570,4520,5961,6646,7834,7676,8249,8159,6600,5472,4586,4023,2382,710,171,61,1302779,0
292,306,한내시장,,36.34949,126.5954,4418010100,4418051500,충청남도,보령시,대천1동,0,1,0,240,1,1,61,2,26,0,5,39,3,8,1,585,80,696758,14454,435,645,685,777,904,774,694,872,1006,1276,1212,1251,1139,921,740,502,380,167,54,12,8,100229,2523,3614,3976,4319,5077,4451,4074,5387,6223,7722,8112,9100,9440,7647,6279,5000,4051,2238,759,172,65,1331940,0
1385,1844,부여 새시장,충청남도 부여군 부여읍 구아리 395-7,36.28099,126.9096,4476025029,4476025000,충청남도,부여군,부여읍,0,0,1,75,0,0,105,2,49,0,4,18,2,14,3,343,49,989043,20330,358,706,881,1023,1196,998,761,850,1150,1517,1807,1881,2070,1492,1272,986,744,427,158,37,16,65354,1082,1842,2102,2572,3104,2321,1935,2467,3044,4160,4874,5984,7184,5853,4967,4490,3900,2430,816,173,54,1203666,0
317,331,부여시장,,36.28149,126.9076,4476025029,4476025000,충청남도,부여군,부여읍,0,1,0,86,1,1,105,2,47,0,4,16,2,9,3,332,43,989043,20330,358,706,881,1023,1196,998,761,850,1150,1517,1807,1881,2070,1492,1272,986,744,427,158,37,16,65354,1082,1842,2102,2572,3104,2321,1935,2467,3044,4160,4874,5984,7184,5853,4967,4490,3900,2430,816,173,54,1203666,0
294,308,대천항수산물시장,,36.32642,126.5089,4418011000,4418056500,충청남도,보령시,대천5동,0,0,1,140,1,1,,0,15,0,2,8,0,0,2,70,5,547569,6494,103,136,170,225,250,273,230,327,327,450,571,706,785,616,495,362,272,133,50,10,3,100229,2523,3614,3976,4319,5077,4451,4074,5387,6223,7722,8112,9100,9440,7647,6279,5000,4051,2238,759,172,65,1331940,0
1176,1427,증평장뜰시장,충청북도 증평군 증평읍 중동리 97-1,36.78336,127.5829,4374525023,4374525000,충청북도,증평군,증평읍,0,0,1,90,1,1,51,3,41,0,6,28,2,2,3,428,58,1450833,34917,1407,1796,1691,1581,2062,2329,2111,2541,2620,2773,2926,2754,2655,1847,1252,1134,833,450,119,27,9,36807,1424,1818,1721,1627,2122,2394,2173,2580,2688,2902,3089,2925,2928,2062,1403,1274,972,519,144,32,10,1317649,0
1621,2343,마산어시장,경상남도 창원시 마산합포구 동성동 314,35.20376,128.579,4812511100,4812563000,경상남도,창원시 마산합포구,오동동,0,0,1,1179,1,1,241,2,92,0,2,33,3,10,10,814,120,1738933,19688,422,662,569,582,910,1084,954,1372,1446,1578,1536,1730,2060,1614,1194,948,604,297,98,22,6,175716,5079,7560,6827,6937,9660,9262,8536,11949,12535,13116,14426,15100,16831,13197,9675,6894,4692,2365,832,174,69,1288860,0
1870,2797,북평민속시장,강원도 동해시 구미동 486-2,37.48247,129.126,4217011200,4217060000,강원도,동해시,북평동,1,0,0,800,1,1,225,1,12,0,2,9,2,0,1,94,13,293059,12654,549,615,552,608,752,567,612,915,956,1110,1164,1007,1037,702,474,453,328,183,53,15,2,90593,2660,3965,4185,4632,5136,4283,3731,5502,6582,7987,8107,7531,7999,5906,4271,3811,2510,1240,406,118,31,1281849,1
1266,1636,중앙시장,경상남도 진주시 대안동 8-600,35.19392,128.0849,4817010900,4817056500,경상남도,진주시,중앙동,0,0,1,845,1,1,137,1,97,0,8,46,3,13,4,835,167,4235921,11284,128,203,341,343,552,546,398,465,607,787,927,1050,1254,1152,989,737,488,209,70,20,18,348096,11575,16821,17309,17916,23331,21812,18811,22837,25276,29022,29982,27809,26563,19205,14459,11106,8113,4301,1420,334,94,1258146,1
203,206,성주시장,"경상북도 성주군 성주읍 경산리 718, 718-357, 718-358",35.91503,128.2855,4784025021,4784025000,경상북도,성주군,성주읍,0,0,1,45,1,1,134,3,15,0,4,12,5,4,2,192,32,678943,13737,413,520,630,659,766,718,589,770,936,1111,1246,1226,1195,917,726,536,427,250,82,16,4,43414,977,933,1053,1204,1767,1767,1536,1754,2056,2703,3674,4847,5172,4136,3320,2516,2173,1309,415,74,28,1217616,1
336,350,덕산시장,,36.70429,126.6677,4481036021,4481036000,충청남도,예산군,덕산면,1,0,0,50,1,1,134,1,5,0,1,4,2,0,0,107,24,319550,6677,97,154,200,194,251,231,206,243,326,425,603,728,775,644,509,422,345,232,70,18,4,78084,1423,2208,2616,3040,3630,3200,2771,3359,4023,5500,6265,7412,8010,6733,5558,4893,4149,2418,686,150,40,1257796,0
412,432,함열시장,전라북도 익산시 함열읍 와리 544-34,36.08083,126.9585,4514025021,4514025000,전라북도,익산시,함열읍,0,1,0,34,1,1,119,2,7,0,4,4,2,0,1,87,13,145105,6960,152,210,283,299,330,301,241,285,374,439,569,643,780,620,480,382,324,161,67,14,6,282276,7536,11630,12853,15055,19528,16674,12688,15779,18675,23260,24685,24311,23435,17049,13837,10684,7891,4615,1646,339,106,1243771,1
494,526,함평천지전통시장,전라남도 함평군 함평읍 기각리 980-2,35.06458,126.5227,4686025022,4686025000,전라남도,함평군,함평읍,0,1,0,41,1,1,118,4,31,0,6,4,2,3,0,132,15,254520,8401,230,317,345,417,437,345,291,411,498,636,673,683,732,547,540,517,473,205,80,18,6,32050,616,771,914,1134,1373,1143,938,1186,1421,2056,2532,2973,3273,2646,2566,2589,2286,1118,396,94,25,1204352,0
820,902,함평5일시장,전라남도 함평군 함평읍 기각리 980-2,35.06444,126.5207,4686025023,4686025000,전라남도,함평군,함평읍,1,0,0,82,1,1,118,4,32,0,5,4,2,3,1,127,15,375136,8401,230,317,345,417,437,345,291,411,498,636,673,683,732,547,540,517,473,205,80,18,6,32050,616,771,914,1134,1373,1143,938,1186,1421,2056,2532,2973,3273,2646,2566,2589,2286,1118,396,94,25,1204352,0
261,264,두류젊음의 광장,대구광역시 달서구 두류동 490-5,35.85602,128.5538,2729010200,2729055000,대구광역시,달서구,두류3동,0,0,1,53,0,0,116,0,68,2,9,50,3,6,2,954,123,1334599,8575,154,235,255,313,575,718,491,463,509,633,732,793,751,631,497,379,283,121,29,8,5,558631,16116,24157,25645,29595,40323,38950,30904,35675,40458,48983,52982,50682,43515,29818,20058,14247,9915,4791,1413,313,91,1367385,0
260,263,두류신시장,대구광역시 달서구 성당동 706-21,35.84528,128.5462,2729010100,2729051500,대구광역시,달서구,성당동,0,0,1,73,0,0,116,3,48,1,14,37,5,4,0,689,114,1165952,24153,650,1031,968,1057,1440,1505,1253,1585,1712,1895,2072,2174,2089,1748,1226,835,568,249,63,23,10,558631,16116,24157,25645,29595,40323,38950,30904,35675,40458,48983,52982,50682,43515,29818,20058,14247,9915,4791,1413,313,91,1367385,0
571,630,광장시장,서울특별시 종로구 예지동 6-1,37.57011,126.9997,1111015800,1111061500,서울특별시,종로구,종로1.2.3.4가동,0,0,1,1250,1,0,116,1,236,13,8,131,1,90,25,2534,609,15540000,7256,86,102,97,112,324,556,477,465,424,538,572,767,781,618,440,394,235,134,60,30,44,149384,3080,4447,5152,5861,10474,12942,10084,9859,9949,12282,12892,12567,11484,8464,6732,5768,3999,1979,802,291,276,1450383,1
570,629,광장전통시장,서울특별시 종로구 예지동 6-1,37.57011,126.9997,1111015800,1111061500,서울특별시,종로구,종로1.2.3.4가동,0,0,1,2019,1,0,116,1,236,13,8,131,1,90,25,2534,609,15540000,7256,86,102,97,112,324,556,477,465,424,538,572,767,781,618,440,394,235,134,60,30,44,149384,3080,4447,5152,5861,10474,12942,10084,9859,9949,12282,12892,12567,11484,8464,6732,5768,3999,1979,802,291,276,1450383,1
1462,2027,함덕오일시장,제주특별자치도 제주시 조천읍 함덕리 972-7,33.54024,126.668,5011025924,5011025900,제주특별자치도,제주시,조천읍,1,0,0,0,1,1,114,2,17,0,2,16,6,0,4,255,45,308888,25339,822,1329,1126,1097,1378,1398,1259,1770,1983,2143,2237,2113,1952,1359,1071,926,724,434,144,62,12,492466,19099,26625,26518,26756,31765,31831,26860,35826,38692,44220,42818,37935,32801,22077,16937,13153,9830,5747,2103,675,198,1299830,0
172,175,압량공설시장,경상북도 경산시 압량읍 부적리 461-1,35.82052,128.7358,4729010200,4729025600,경상북도,경산시,압량읍,1,0,0,8,1,1,114,0,67,0,8,30,5,5,0,579,98,830903,20912,1173,1156,645,526,1294,1891,1977,2160,1612,1401,1472,1358,1372,952,677,536,420,214,63,9,4,263728,8755,11721,10964,11736,18212,18017,15094,18098,19232,22336,22931,21922,20131,14770,10956,8439,6173,3081,934,161,65,1280563,1
460,490,나산5일시장,전라남도 함평군 나산면 삼축리 344-3,35.11184,126.6098,4686036021,4686036000,전라남도,함평군,나산면,1,0,0,12,1,1,114,1,2,0,2,0,1,0,3,4,2,27548,2875,53,50,64,74,99,104,95,87,98,156,212,291,353,280,244,229,212,120,41,11,2,32050,616,771,914,1134,1373,1143,938,1186,1421,2056,2532,2973,3273,2646,2566,2589,2286,1118,396,94,25,1204352,0
809,891,동복오일시장,전라남도 화순군 동복면 천변리 95,35.07163,127.1258,4679040023,4679040000,전라남도,화순군,동복면,1,0,0,22,1,0,111,1,1,0,1,0,1,1,3,7,0,76625,1625,13,21,27,35,60,55,26,34,38,84,121,172,180,153,143,184,157,78,32,9,3,62522,1407,2083,2539,3120,3840,2982,2106,2639,3447,4820,5582,5674,5492,3981,3715,3770,3091,1554,518,126,36,1214614,1
193,196,진보시장,경상북도 청송군 진보면 진안리 122-3,36.52823,129.046,4775037036,4775037000,경상북도,청송군,진보면,1,0,0,78,1,1,111,1,8,0,4,5,1,1,6,83,25,206064,6438,125,188,151,205,257,277,244,278,355,398,546,631,661,626,464,464,360,154,44,6,4,25044,424,555,534,673,850,844,792,901,1016,1383,2073,2635,2982,2545,2046,1996,1633,833,262,46,21,1124647,0
1783,2637,공룡시장,경상남도 고성군 고성읍 성내리 212-3,34.97266,128.3234,4882025021,4882025000,경상남도,고성군,고성읍,0,0,1,100,1,1,111,2,30,0,4,20,2,4,0,352,53,812278,24493,640,1229,1270,1434,1270,985,888,1491,1700,2056,2200,2133,2119,1623,1215,978,714,391,125,22,10,51361,870,1700,1906,2251,2156,1750,1539,2311,2777,3597,4378,4757,5274,4461,3634,3106,2654,1588,544,88,20,1198000,1
1170,1416,샘고을시장,전라북도 정읍시 시기동 353,35.56431,126.8553,4518010400,4518054500,전라북도,정읍시,시기동,0,0,1,298,1,1,111,0,33,0,7,15,6,5,5,311,78,433353,3405,44,114,116,156,195,149,126,130,164,216,264,275,348,279,285,234,148,95,42,9,16,108508,2479,3891,4426,5238,5976,4628,3897,4970,6443,8381,9039,9355,9527,7396,7130,6273,5120,3064,960,202,113,1201742,0
1410,1891,부평깡통시장,부산광역시 중구 부평동2가 15-10,35.10149,129.0262,2611012400,2611056000,부산광역시,중구,부평동,0,0,1,1381,1,1,111,1,167,4,13,101,1,42,42,2087,398,5585745,4672,41,70,81,111,241,301,216,266,239,310,391,417,540,465,363,274,203,70,38,10,25,41523,526,794,861,1166,2482,3197,2201,2270,2327,3067,3441,3633,4243,3648,2846,2264,1449,648,292,83,85,1214471,0
1736,2562,연산전통시장,,36.21627,127.2165,4423036021,4423036000,충청남도,논산시,연산면,0,0,1,17,1,1,110,0,2,0,2,2,1,0,0,43,7,145400,6137,63,131,165,164,190,189,167,178,212,357,518,695,829,649,504,442,374,212,77,13,8,116675,3043,4189,4696,5110,6025,5362,4943,5821,6762,8641,9352,10351,11285,8722,6945,6102,5047,3003,966,217,93,1243114,1
320,334,은산시장,,36.30952,126.8536,4476032021,4476032000,충청남도,부여군,은산면,0,1,0,18,1,1,110,1,1,0,2,1,3,0,2,25,6,112239,3780,36,59,98,115,132,87,80,110,139,214,290,348,523,429,329,271,280,170,47,13,10,65354,1082,1842,2102,2572,3104,2321,1935,2467,3044,4160,4874,5984,7184,5853,4967,4490,3900,2430,816,173,54,1203666,0
